seconds_from_start,x,y,z,finished
10.578,400.0,10.00150203704834,368.0,0
10.64,400.0,10.00150203704834,368.0,0
10.703,400.0,10.00150203704834,368.0,0
10.765,400.0,10.00150203704834,368.0,0
10.828,400.0,10.00150203704834,368.0,0
10.89,400.0,10.00150203704834,368.0,0
10.953,400.0,10.00150203704834,368.0,0
11.015,400.0,10.00150203704834,368.0,0
11.078,400.0,10.00150203704834,368.0,0
11.14,400.0,10.00150203704834,368.0,0
11.203,400.0,10.00150203704834,368.0,0
11.265,400.0,10.00150203704834,368.0,0
11.328,400.0,10.00150203704834,368.0,0
11.39,400.0,10.00150203704834,368.0,0
11.453,400.0,10.00150203704834,368.0,0
11.515,400.0,10.00150203704834,368.0,0
11.578,400.0,10.00150203704834,368.0,0
11.64,400.0,10.00150203704834,368.0,0
11.703,400.0,10.00150203704834,368.0,0
11.765,400.0,10.00150203704834,368.0,0
11.828,400.0,10.00150203704834,368.0,0
11.89,400.0,10.00150203704834,368.0,0
11.953,400.0,10.00150203704834,368.0,0
12.015,400.0,10.00150203704834,368.0,0
12.078,400.0,10.00150203704834,368.0,0
12.14,400.0,10.00150203704834,368.0,0
12.203,400.0,10.00150203704834,368.0,0
12.265,400.0,10.00150203704834,368.0,0
12.328,400.0,10.00150203704834,368.0,0
12.39,400.0,10.00150203704834,368.0,0
12.453,400.0,10.00150203704834,368.0,0
12.515,400.0,10.00150203704834,368.0,0
12.578,400.0,10.00150203704834,368.0,0
12.64,400.0,10.00150203704834,368.0,0
12.703,400.0,10.00150203704834,368.0,0
12.765,400.0,10.00150203704834,368.0,0
12.828,400.0,10.00150203704834,368.0,0
12.89,400.0,10.00150203704834,368.0,0
12.953,400.0,10.00150203704834,368.0,0
13.015,400.0,10.00150203704834,368.0,0
13.078,400.0,10.00150203704834,368.0,0
13.14,400.0,10.00150203704834,368.0,0
13.203,400.0,10.00150203704834,368.0,0
13.265,400.0,10.00150203704834,368.0,0
